p_name,t_fips,t_cap,ylat,xlong,geometry
Trent Mesa,48353.0,124500.0,32.43555162650602,-100.2304536626506,POINT (-100.23045366265062 32.435551626506)
Trent Mesa Repower,48353.0,27200.0,32.428584125,-100.1634220625,POINT (-100.16342206250002 32.428584125)
Trimont Wind,27063.0,107200.0,43.793622656716416,-94.85385483582088,POINT (-94.85385483582087 43.79362265671642)
Trinity Hills,48009.0,198000.0,33.4049871,-98.68002206666667,POINT (-98.68002206666662 33.4049871)
Triple H 1,46069.0,250240.0,44.44485788043478,-99.55293622826088,POINT (-99.55293622826085 44.444857880434775)
Trondhjem (Wind-Solar Hybrid),27111.0,2300.0,46.506741,-96.161751,POINT (-96.161751 46.506741)
Tuana Gulch,16083.0,10500.0,42.836908,-114.969284,POINT (-114.969284 42.836908)
Tuana Springs,16083.0,16800.0,42.89324475,-115.017151875,POINT (-115.01715187500002 42.89324475)
Tucannon River,53013.0,266800.0,46.433366060344824,-118.0465194224138,POINT (-118.0465194224139 46.43336606034482)
Tule,6073.0,131100.0,32.76318375438596,-116.29788994736842,POINT (-116.29788994736843 32.76318375438597)
Turbine EVE,17103.0,2500.0,41.637596,-89.245003,POINT (-89.245003 41.637596)
Turkey Hill Frey Farm,42071.0,3200.0,39.9590915,-76.45589849999999,POINT (-76.45589849999999 39.9590915)
Turkey Track,48353.0,169500.0,32.20688137168141,-100.24621659292035,POINT (-100.24621659292035 32.20688137168141)
Turtle Creek,19131.0,199200.0,43.425438285714286,-92.84340155357143,POINT (-92.84340155357141 43.42543828571428)
Tuscola Bay Wind,26157.0,120000.0,43.52597372,-83.65310457333334,POINT (-83.65310457333335 43.525973720000025)
Tuscola II,26157.0,100300.0,43.53617894915254,-83.55797383050847,POINT (-83.55797383050847 43.53617894915253)
Twin Buttes,8011.0,75000.0,37.67288118,-102.85971622000001,POINT (-102.85971622 37.672881180000005)
Twin Buttes II,8099.0,75000.0,37.77495013888889,-102.52360855555555,POINT (-102.52360855555555 37.7749501388889)
Twin Groves I,17113.0,199650.0,40.449303338842974,-88.69433210743802,POINT (-88.69433210743804 40.44930333884296)
Twin Groves II,17113.0,196350.0,40.45181274789916,-88.57550728571428,POINT (-88.57550728571427 40.451812747899154)
Twin Ridges,42111.0,139400.0,39.76643802941176,-78.87061597058823,POINT (-78.87061597058826 39.766438029411766)
Two Dot,30107.0,9720.0,46.45034283333334,-110.08785383333333,POINT (-110.08785383333333 46.45034283333333)
Tyler Bluff,48097.0,125580.0,33.699249942307695,-97.37071973076922,POINT (-97.37071973076922 33.699249942307695)
UL Advanced Wind Turbine Test Facility,48381.0,3669.0,34.968590000000006,-101.78994750000001,POINT (-101.78994750000001 34.968590000000006)
Uilk Wind Farm,27117.0,4500.0,43.981326,-96.42322533333333,POINT (-96.42322533333333 43.981325999999996)
University of Delaware,10005.0,2000.0,38.78289,-75.164902,POINT (-75.164902 38.78289)
University of MN -- Morris,27149.0,3300.0,45.5871675,-95.8774875,POINT (-95.8774875 45.5871675)
Upland Prairie,19059.0,299300.0,43.22134844628099,-95.33730916528926,POINT (-95.33730916528923 43.22134844628099)
Upstream,31003.0,202500.0,42.1873047037037,-98.0048559382716,POINT (-98.00485593827159 42.18730470370372)
Valfilm Wind,39063.0,3000.0,41.0836275,-83.6442605,POINT (-83.6442605 41.0836275)
Valley View,27101.0,10000.0,43.9025702,-96.021283,POINT (-96.02128300000001 43.9025702)
Vansycle I,41059.0,25080.0,45.93506802631579,-118.64968636842104,POINT (-118.64968636842107 45.93506802631579)
Vansycle II,41059.0,102200.0,45.91121741860465,-118.58942553488373,POINT (-118.58942553488374 45.91121741860465)
Vantage Point,53037.0,90000.0,46.95391605,-120.16181291666666,POINT (-120.16181291666666 46.95391604999998)
Vasco (repower),6013.0,78200.0,37.792003882352944,-121.70476623529412,POINT (-121.70476623529412 37.792003882352944)
Velva Wind Farm,38049.0,11220.0,48.093638647058825,-100.90428570588236,POINT (-100.90428570588236 48.093638647058825)
Victory(Carroll),19047.0,104200.0,42.13371439393939,-95.12309054545455,POINT (-95.12309054545453 42.13371439393939)
Vienna,19171.0,105750.0,42.15983235555556,-92.75972224444445,POINT (-92.75972224444445 42.15983235555557)
Vienna II,19127.0,43700.0,42.15791878947368,-92.8360877368421,POINT (-92.83608773684212 42.15791878947369)
Voyager II,6029.0,193500.0,35.07222840740741,-118.2659675,POINT (-118.2659675 35.072228407407415)
Voyager Wind,6029.0,131100.0,35.051078,-118.28446586842105,POINT (-118.28446586842105 35.051078)
WED Coventry 1,44003.0,1500.0,41.675499,-71.707817,POINT (-71.707817 41.675499)
WED Coventry 2,44003.0,4500.0,41.669746333333336,-71.70442233333334,POINT (-71.70442233333334 41.669746333333336)
WED Coventry 3,44003.0,1500.0,41.695499,-71.721161,POINT (-71.721161 41.695499)
WED Coventry 4,44003.0,1500.0,41.686527,-71.729477,POINT (-71.729477 41.686527)
WED Coventry 5,44003.0,1500.0,41.659916,-71.699883,POINT (-71.699883 41.659916)
WED Coventry 6,44003.0,4500.0,41.66881166666666,-71.70453400000001,POINT (-71.70453400000001 41.66881166666666)
WED Green Hill,44007.0,3000.0,41.797844,-71.529739,POINT (-71.529739 41.797844)
WED Plainfield,44007.0,3000.0,41.79607,-71.535828,POINT (-71.535828 41.79607)
WED Plainfield II,44007.0,3000.0,41.794582,-71.539963,POINT (-71.539963 41.794582)
WED Plainfield III,44007.0,3000.0,41.793526,-71.530624,POINT (-71.530624 41.793526)
WED Portsmouth 1,44005.0,1500.0,41.614353,-71.25132,POINT (-71.25132 41.614353)
WED Shun I,44007.0,3000.0,41.79845,-71.540657,POINT (-71.540657 41.79845)
WED Shun II,44007.0,3000.0,41.800133,-71.536224,POINT (-71.536224 41.800133)
WED Shun III,44007.0,3000.0,41.799068,-71.549332,POINT (-71.549332 41.799068)
Wagner,6065.0,6000.0,33.9080945,-116.555588,POINT (-116.555588 33.9080945)
Wake,48153.0,257250.0,33.83904824666667,-101.10492274666667,POINT (-101.10492274666662 33.83904824666667)
Walleye,27133.0,110720.0,43.638566575,-96.383086725,POINT (-96.38308672499998 43.63856657500001)
Walmart Red Bluff,6103.0,1500.0,40.111195,-122.193886,POINT (-122.193886 40.111195)
Walnut Ridge,17011.0,212000.0,41.51131782075472,-89.59502531132075,POINT (-89.59502531132077 41.511317820754726)
Walnut Wind Project,19155.0,165240.0,41.4594564509804,-95.22941535294117,POINT (-95.22941535294122 41.459456450980376)
Wapsipinicon Wind,27099.0,100500.0,43.766714164179106,-92.6777932238806,POINT (-92.67779322388063 43.766714164179106)
Waverly,20031.0,200500.0,38.44069543298969,-95.5855962886598,POINT (-95.58559628865977 38.440695432989685)
Waymart Wind Farm,42127.0,64500.0,41.596857279069766,-75.43673939534884,POINT (-75.43673939534884 41.596857279069766)
Weatherford Wind Energy Center,40039.0,113600.0,35.5244703943662,-98.75778446478873,POINT (-98.75778446478873 35.52447039436622)
Weatherford Wind Energy Center Expansion,40039.0,43200.0,35.46980585185185,-98.67363562962963,POINT (-98.67363562962963 35.469805851851845)
Weaver,23009.0,72600.0,44.77503945454546,-68.21906622727273,POINT (-68.21906622727273 44.77503945454546)
Wege Wind Farm,48065.0,10000.0,35.346068875,-101.535778875,POINT (-101.53577887499998 35.346068875)
Wellsburg,19075.0,140760.0,42.39005528333333,-92.96526508333334,POINT (-92.96526508333336 42.39005528333334)
Wessington Springs,46073.0,51000.0,44.00078714705882,-98.5967795882353,POINT (-98.5967795882353 44.00078714705883)
West Pipestone (Maiden Winds),27117.0,8250.0,44.0215186,-96.4356214,POINT (-96.43562139999999 44.0215186)
West Raymond,48215.0,236600.0,26.372518055045873,-97.8258978440367,POINT (-97.8258978440367 26.372518055045877)
Western Plains,20057.0,280600.0,37.8648203442623,-99.6459305819672,POINT (-99.64593058196725 37.86482034426229)
Western Plains/Smokey Hills Energy,20063.0,2720.0,39.121666,-100.732635,POINT (-100.732635 39.121666)
Western Spirit,35057.0,1055600.0,34.466836315649864,-105.36627213527852,POINT (-105.36627213527855 34.46683631564991)
Western Trail,48023.0,366600.0,33.84833355384615,-99.07007846923076,POINT (-99.07007846923076 33.84833355384614)
Wethersfield,36121.0,6600.0,42.682781999999996,-78.24533679999999,POINT (-78.2453368 42.682781999999996)
Wheatfield,41021.0,96600.0,45.670592913043485,-120.31673597826087,POINT (-120.31673597826082 45.67059291304347)
Wheatridge Wind,41049.0,299540.0,45.51975768333333,-119.588756975,POINT (-119.58875697499998 45.51975768333332)
Whirlpool Corp. Findlay Wind Farm,39063.0,3000.0,41.1004775,-83.643955,POINT (-83.643955 41.1004775)
Whirlpool Corp. Marion Wind Farm,39101.0,4500.0,40.59116,-83.178871,POINT (-83.178871 40.59116)
Whirlpool Corp. Ottawa Wind Farm,39137.0,1500.0,41.002811,-84.033714,POINT (-84.033714 41.002811)
Whirlpool Corporation - Greenville Wind Farm,39037.0,4500.0,40.12783433333333,-84.61149333333333,POINT (-84.61149333333334 40.12783433333333)
Whirlwind Energy Center,48153.0,59800.0,34.11667896153846,-101.09631115384614,POINT (-101.09631115384617 34.116678961538454)
Whispering Willow I,19069.0,199650.0,42.630369,-93.2284265785124,POINT (-93.22842657851245 42.630368999999995)
Whispering Willow North,19069.0,201260.0,42.7794665308642,-93.44205025925926,POINT (-93.44205025925928 42.779466530864205)
White Cloud,29147.0,236500.0,40.26472841573034,-94.97294606741572,POINT (-94.97294606741575 40.26472841573035)
White Creek,53039.0,204700.0,45.81660742696629,-120.34364764044943,POINT (-120.3436476404495 45.816607426966286)
White Hills,4015.0,349600.0,35.82385293650794,-114.42200728571429,POINT (-114.4220072857143 35.82385293650794)
White Mesa,48105.0,507600.0,30.90932731111111,-101.27455667777778,POINT (-101.27455667777778 30.909327311111106)
White Oak,17113.0,150000.0,40.586607439999995,-89.06508889000001,POINT (-89.06508889000003 40.58660744000001)
White Rock East,40015.0,198000.0,34.98131133333334,-98.26937357575758,POINT (-98.26937357575757 34.98131133333334)
White Rock West,40015.0,102000.0,34.98102294117647,-98.23482017647059,POINT (-98.2348201764706 34.98102294117647)
White Tail,48479.0,91200.0,27.49050892982456,-98.98592375438598,POINT (-98.98592375438598 27.490508929824564)
Whitewater Hill,6065.0,61500.0,33.926118780487805,-116.62097085365855,POINT (-116.62097085365856 33.926118780487805)
Whitney Hill,17107.0,65280.0,39.964483625,-89.2654485,POINT (-89.26544849999999 39.96448362499999)
Wild Horse I,53037.0,228600.0,47.025191409448816,-120.19536532283463,POINT (-120.19536532283465 47.02519140944881)
Wild Horse II,53037.0,44000.0,47.06043018181818,-120.23025922727274,POINT (-120.23025922727271 47.06043018181818)
Wildcat Creek (Cooke Wind Farm),48097.0,180075.0,33.560362576923076,-97.34624834615384,POINT (-97.34624834615387 33.56036257692308)
Wildcat I,18159.0,200000.0,40.340039888,-85.864045088,POINT (-85.86404508800004 40.340039888)
Wildcat Ranch,48079.0,150590.0,33.53746682089552,-102.90619701492537,POINT (-102.90619701492537 33.537466820895524)
Wildcat Wind Project,35025.0,27300.0,32.95541030769231,-103.27959153846155,POINT (-103.27959153846153 32.95541030769231)
Wildhorse Mountain Wind Facility,40127.0,82800.0,34.58998545833334,-95.20592166666667,POINT (-95.20592166666667 34.58998545833334)
Wildorado,48359.0,161000.0,35.28790967142857,-102.30774984285715,POINT (-102.30774984285716 35.287909671428565)
Willmar,27067.0,4000.0,45.158009,-95.0074615,POINT (-95.0074615 45.158009)
Willow Creek,41021.0,72000.0,45.6527488125,-119.99277970833333,POINT (-119.99277970833333 45.6527488125)
Willow Creek Wind Energy,46019.0,106400.0,44.867931342105265,-103.2479210263158,POINT (-103.2479210263158 44.86793134210525)
Willow Spring,41001.0,10000.0,44.3817026,-117.27245640000001,POINT (-117.27245640000001 44.3817026)
Willow Springs Wind Farm,48207.0,250000.0,33.341394460000004,-99.64713215,POINT (-99.64713215000002 33.34139445999999)
Wilmont Hills,27105.0,1500.0,43.754791,-95.853493,POINT (-95.853493 43.754791)
Wilton Wind Energy Center II,38015.0,49500.0,47.11742681818181,-100.66271621212121,POINT (-100.66271621212118 47.117426818181805)
Wilton Wind Farm,38015.0,52300.0,47.122680969696965,-100.69956624242424,POINT (-100.69956624242427 47.12268096969697)
Wind Colebrook South,9005.0,5700.0,41.963590499999995,-73.1454545,POINT (-73.1454545 41.963590499999995)
Wind GEM,19001.0,1850.0,41.469986,-94.339256,POINT (-94.339256 41.469986)
Wind Walkers,19195.0,1600.0,43.384693,-93.221489,POINT (-93.221489 43.384693)
Wind Wall,6029.0,44850.0,35.09998853846154,-118.33141384615384,POINT (-118.33141384615384 35.09998853846154)
Windland,6029.0,1500.0,35.091591,-118.334381,POINT (-118.334381 35.091591)
Windstar,6029.0,120000.0,35.036366683333334,-118.32579916666667,POINT (-118.32579916666666 35.036366683333334)
Windthorst-2,48009.0,64400.0,33.50107257142857,-98.500379,POINT (-98.50037899999998 33.50107257142857)
Windy Point I (Tuolomne Wind Project),53039.0,136600.0,45.75871229032258,-120.67767861290322,POINT (-120.67767861290321 45.758712290322556)
Windy Point II,53039.0,197800.0,45.72784187209302,-120.78629324418606,POINT (-120.78629324418606 45.72784187209302)
Windy Point II (Windy Flats),53039.0,6900.0,45.719733,-120.80374666666667,POINT (-120.80374666666665 45.719733)
Windy Point IIa (Windy Flats Extension),53039.0,57500.0,45.70779348,-120.86136176,POINT (-120.86136176 45.70779348)
Wing River Wind,27153.0,2500.0,46.343666,-95.116104,POINT (-95.116104 46.343666)
Winnebago I,19189.0,20000.0,43.3172164,-93.7705428,POINT (-93.7705428 43.3172164)
Wintec Palm,6065.0,1430.0,33.91223181818182,-116.56005409090909,POINT (-116.56005409090903 33.91223181818182)
Wiota Wind,19029.0,1600.0,41.391495,-94.876793,POINT (-94.876793 41.391495)
Wolf,27105.0,6250.0,43.5834544,-95.77806100000001,POINT (-95.77806100000001 43.583454399999994)
Wolf Ridge,48097.0,120000.0,33.731779573333334,-97.40643830666667,POINT (-97.40643830666667 33.731779573333334)
Wolverine,19001.0,1500.0,41.393093,-94.444794,POINT (-94.444794 41.393093)
Wolverine Creek,16011.0,64500.0,43.38413572093023,-111.8432628372093,POINT (-111.84326283720931 43.38413572093024)
Woodstock Hills Repower,27117.0,9200.0,43.9860125,-96.077488,POINT (-96.077488 43.9860125)
Woodward Mountain I,48371.0,81180.0,30.92635544715447,-102.46688413821138,POINT (-102.46688413821136 30.926355447154474)
Woodward Mountain II,48371.0,76560.0,30.96170599137931,-102.40431846551725,POINT (-102.4043184655172 30.961705991379315)
Yahoo Creek,16083.0,21000.0,42.763209,-114.99855035714286,POINT (-114.99855035714283 42.763208999999996)
Young Wind Project,48503.0,499140.0,33.126467757062144,-98.86343581355933,POINT (-98.86343581355929 33.12646775706214)
Zachary Ridge,19143.0,4000.0,43.405956,-95.65625,POINT (-95.65625 43.405956)
Zephyr Wind Project,39063.0,4500.0,41.09605666666666,-83.641027,POINT (-83.641027 41.09605666666666)
Zephyr Wind Project 2.0,39063.0,4500.0,41.09112566666666,-83.63700899999999,POINT (-83.63700899999999 41.09112566666666)
Zotos,36069.0,3300.0,42.886696,-76.9680515,POINT (-76.9680515 42.886696)
unknown Riverside County,6065.0,10650.0,33.890994,-116.554329,POINT (-116.554329 33.890994)
